Probability of fire spreading | Average percent burned | Number of Iterations
0.000000 	 0.000000 	2
0.010000 	 0.000008 	2
0.020000 	 0.000013 	2
0.030000 	 0.000017 	2
0.040000 	 0.000031 	2
0.050000 	 0.000042 	2
0.060000 	 0.000042 	2
0.070000 	 0.000058 	3
0.080000 	 0.000062 	2
0.090000 	 0.000077 	2
0.100000 	 0.000091 	2
0.110000 	 0.000104 	2
0.120000 	 0.000109 	2
0.130000 	 0.000137 	3
0.140000 	 0.000144 	2
0.150000 	 0.000166 	3
0.160000 	 0.000184 	2
0.170000 	 0.000198 	2
0.180000 	 0.000248 	3
0.190000 	 0.000261 	3
0.200000 	 0.000301 	3
0.210000 	 0.000348 	5
0.220000 	 0.000343 	3
0.230000 	 0.000389 	3
0.240000 	 0.000448 	3
0.250000 	 0.000481 	4
0.260000 	 0.000583 	4
0.270000 	 0.000607 	5
0.280000 	 0.000739 	7
0.290000 	 0.000841 	4
0.300000 	 0.000915 	3
0.310000 	 0.001004 	11
0.320000 	 0.001159 	3
0.330000 	 0.001292 	7
0.340000 	 0.001620 	6
0.350000 	 0.001891 	13
0.360000 	 0.002171 	7
0.370000 	 0.002749 	9
0.380000 	 0.003130 	18
0.390000 	 0.004050 	7
0.400000 	 0.004992 	3
0.410000 	 0.006453 	8
0.420000 	 0.008229 	26
0.430000 	 0.011864 	5
0.440000 	 0.016795 	14
0.450000 	 0.024514 	32
0.460000 	 0.037840 	54
0.470000 	 0.063306 	32
0.480000 	 0.108968 	2
0.490000 	 0.175047 	130
0.500000 	 0.272058 	5
0.510000 	 0.406924 	118
0.520000 	 0.526107 	182
0.530000 	 0.629590 	125
0.540000 	 0.692529 	207
0.550000 	 0.753474 	110
0.560000 	 0.789845 	127
0.570000 	 0.827350 	96
0.580000 	 0.852847 	105
0.590000 	 0.875743 	105
0.600000 	 0.886166 	96
0.610000 	 0.905855 	91
0.620000 	 0.911721 	99
0.630000 	 0.931785 	91
0.640000 	 0.928913 	84
0.650000 	 0.946549 	88
0.660000 	 0.955451 	87
0.670000 	 0.965169 	87
0.680000 	 0.968224 	86
0.690000 	 0.969351 	86
0.700000 	 0.972322 	85
0.710000 	 0.973687 	83
0.720000 	 0.984124 	82
0.730000 	 0.984860 	82
0.740000 	 0.986196 	82
0.750000 	 0.990562 	83
0.760000 	 0.990802 	82
0.770000 	 0.993249 	83
0.780000 	 0.995555 	85
0.790000 	 0.994578 	81
0.800000 	 0.995196 	88
0.810000 	 0.997220 	82
0.820000 	 0.997605 	84
0.830000 	 0.997149 	82
0.840000 	 0.998995 	82
0.850000 	 0.998424 	85
0.860000 	 0.999401 	82
0.870000 	 0.998736 	82
0.880000 	 0.998877 	82
0.890000 	 0.999757 	82
0.900000 	 0.999833 	82
0.910000 	 0.999081 	82
0.920000 	 0.999933 	82
0.930000 	 0.999953 	83
0.940000 	 0.999970 	82
0.950000 	 0.999987 	82
0.960000 	 0.999994 	82
0.970000 	 0.999197 	82
0.980000 	 0.999999 	82
0.990000 	 1.000000 	82
1.000000 	 1.000000 	82
Total Time: 235.998261
