Probability of fire spreading | Average percent burned | Number of Iterations
0.000000 	 0.000000 	2
0.010000 	 0.000006 	2
0.020000 	 0.000014 	2
0.030000 	 0.000021 	2
0.040000 	 0.000029 	2
0.050000 	 0.000037 	2
0.060000 	 0.000046 	2
0.070000 	 0.000058 	2
0.080000 	 0.000069 	4
0.090000 	 0.000075 	3
0.100000 	 0.000086 	2
0.110000 	 0.000099 	3
0.120000 	 0.000114 	2
0.130000 	 0.000132 	2
0.140000 	 0.000151 	3
0.150000 	 0.000166 	4
0.160000 	 0.000187 	2
0.170000 	 0.000203 	2
0.180000 	 0.000239 	4
0.190000 	 0.000263 	3
0.200000 	 0.000288 	4
0.210000 	 0.000321 	2
0.220000 	 0.000359 	5
0.230000 	 0.000404 	2
0.240000 	 0.000451 	2
0.250000 	 0.000508 	9
0.260000 	 0.000565 	6
0.270000 	 0.000654 	5
0.280000 	 0.000710 	7
0.290000 	 0.000842 	2
0.300000 	 0.000894 	3
0.310000 	 0.001059 	6
0.320000 	 0.001197 	5
0.330000 	 0.001416 	18
0.340000 	 0.001624 	6
0.350000 	 0.001908 	4
0.360000 	 0.002213 	8
0.370000 	 0.002686 	3
0.380000 	 0.003166 	5
0.390000 	 0.004003 	17
0.400000 	 0.004939 	5
0.410000 	 0.006252 	31
0.420000 	 0.008289 	2
0.430000 	 0.011448 	2
0.440000 	 0.016172 	15
0.450000 	 0.024444 	28
0.460000 	 0.036701 	63
0.470000 	 0.061282 	111
0.480000 	 0.107535 	80
0.490000 	 0.174016 	90
0.500000 	 0.279341 	156
0.510000 	 0.401258 	153
0.520000 	 0.523172 	140
0.530000 	 0.622591 	120
0.540000 	 0.696589 	121
0.550000 	 0.745241 	121
0.560000 	 0.783271 	114
0.570000 	 0.825169 	105
0.580000 	 0.846833 	108
0.590000 	 0.865355 	93
0.600000 	 0.892770 	93
0.610000 	 0.903510 	87
0.620000 	 0.912820 	89
0.630000 	 0.929586 	85
0.640000 	 0.936467 	92
0.650000 	 0.945794 	2
0.660000 	 0.951226 	83
0.670000 	 0.961197 	94
0.680000 	 0.963905 	83
0.690000 	 0.967781 	90
0.700000 	 0.973061 	83
0.710000 	 0.980382 	84
0.720000 	 0.983354 	83
0.730000 	 0.984920 	82
0.740000 	 0.987610 	84
0.750000 	 0.988979 	87
0.760000 	 0.988978 	82
0.770000 	 0.992445 	82
0.780000 	 0.994394 	82
0.790000 	 0.995225 	82
0.800000 	 0.995976 	83
0.810000 	 0.996212 	82
0.820000 	 0.997008 	84
0.830000 	 0.997924 	82
0.840000 	 0.998591 	82
0.850000 	 0.999023 	82
0.860000 	 0.999400 	82
0.870000 	 0.999350 	82
0.880000 	 0.999668 	82
0.890000 	 0.999565 	82
0.900000 	 0.999433 	82
0.910000 	 0.999887 	82
0.920000 	 0.999923 	82
0.930000 	 0.999955 	82
0.940000 	 0.999970 	82
0.950000 	 0.999984 	82
0.960000 	 0.999993 	82
0.970000 	 0.999997 	82
0.980000 	 0.999999 	82
0.990000 	 1.000000 	82
1.000000 	 1.000000 	82
Total Time: 937.694224
