Probability of fire spreading | Average percent burned | Number of Iterations
0.000000	0.000000	0.250000
0.010000	0.000006	0.254600
0.020000	0.000017	0.263600
0.030000	0.000020	0.265000
0.040000	0.000030	0.272200
0.050000	0.000032	0.273400
0.060000	0.000051	0.285400
0.070000	0.000052	0.285800
0.080000	0.000072	0.300400
0.090000	0.000081	0.307200
0.100000	0.000085	0.305600
0.110000	0.000095	0.314800
0.120000	0.000130	0.334400
0.130000	0.000126	0.330400
0.140000	0.000162	0.354600
0.150000	0.000166	0.356000
0.160000	0.000205	0.377000
0.170000	0.000233	0.387400
0.180000	0.000224	0.386600
0.190000	0.000242	0.393800
0.200000	0.000302	0.422400
0.210000	0.000311	0.421400
0.220000	0.000363	0.454200
0.230000	0.000410	0.467000
0.240000	0.000443	0.492200
0.250000	0.000514	0.516200
0.260000	0.000570	0.535800
0.270000	0.000660	0.571000
0.280000	0.000754	0.605000
0.290000	0.000815	0.622800
0.300000	0.000871	0.628000
0.310000	0.001005	0.669200
0.320000	0.001146	0.737600
0.330000	0.001322	0.765000
0.340000	0.001556	0.828000
0.350000	0.001966	0.936200
0.360000	0.002240	1.003000
0.370000	0.002574	1.106000
0.380000	0.003113	1.177200
0.390000	0.003899	1.339400
0.400000	0.004932	1.553200
0.410000	0.006863	1.863000
0.420000	0.008195	2.066200
0.430000	0.011327	2.434800
0.440000	0.016453	2.965600
0.450000	0.026950	3.989800
0.460000	0.036984	4.594000
0.470000	0.063688	6.269800
0.480000	0.110720	8.521600
0.490000	0.186446	11.292000
0.500000	0.284373	13.272600
0.510000	0.413628	15.707400
0.520000	0.501614	15.544200
0.530000	0.623003	15.837000
0.540000	0.689928	15.136000
0.550000	0.758902	14.515800
0.560000	0.796980	13.419000
0.570000	0.813430	12.605800
0.580000	0.840811	12.091400
0.590000	0.873928	11.922400
0.600000	0.882358	11.490600
0.610000	0.909106	11.409200
0.620000	0.922166	11.179400
0.630000	0.932813	11.011200
0.640000	0.940549	10.843200
0.650000	0.938883	10.641000
0.660000	0.955503	10.644400
0.670000	0.960542	10.585800
0.680000	0.971419	10.558400
0.690000	0.969143	10.451200
0.700000	0.971673	10.408200
0.710000	0.983231	10.461600
0.720000	0.981710	10.378400
0.730000	0.988086	10.391400
0.740000	0.987817	10.354600
0.750000	0.992168	10.378400
0.760000	0.993163	10.353000
0.770000	0.994062	10.335200
0.780000	0.993162	10.297400
0.790000	0.993833	10.283000
0.800000	0.997523	10.312400
0.810000	0.996455	10.284800
0.820000	0.998399	10.293800
0.830000	0.998741	10.282200
0.840000	0.997403	10.266200
0.850000	0.997619	10.259000
0.860000	0.997796	10.252200
0.870000	0.999550	10.267800
0.880000	0.999678	10.266400
0.890000	0.999756	10.258800
0.900000	0.999826	10.255400
0.910000	0.999893	10.254800
0.920000	0.999928	10.255000
0.930000	0.999941	10.253000
0.940000	0.999968	10.252800
0.950000	0.999988	10.252800
0.960000	0.999995	10.251600
0.970000	0.999997	10.250600
0.980000	0.999999	10.250200
0.990000	1.000000	10.249800
1.000000	1.000000	10.250000

Procs	Size	Time
8	80	118.395341
