Probability of fire spreading | Average percent burned | Number of Iterations
0.000000	0.000000	0.062800
0.010000	0.000007	0.064200
0.020000	0.000018	0.066400
0.030000	0.000030	0.068600
0.040000	0.000026	0.068000
0.050000	0.000046	0.071400
0.060000	0.000056	0.072000
0.070000	0.000053	0.072800
0.080000	0.000057	0.073400
0.090000	0.000091	0.079000
0.100000	0.000095	0.078800
0.110000	0.000125	0.084400
0.120000	0.000114	0.082400
0.130000	0.000132	0.085600
0.140000	0.000182	0.091200
0.150000	0.000169	0.090800
0.160000	0.000193	0.090800
0.170000	0.000196	0.092000
0.180000	0.000192	0.092800
0.190000	0.000241	0.098800
0.200000	0.000278	0.104200
0.210000	0.000266	0.101000
0.220000	0.000321	0.107000
0.230000	0.000398	0.118400
0.240000	0.000460	0.125800
0.250000	0.000548	0.133600
0.260000	0.000562	0.134000
0.270000	0.000531	0.132600
0.280000	0.000770	0.155800
0.290000	0.000874	0.157600
0.300000	0.000610	0.138400
0.310000	0.000894	0.155600
0.320000	0.001209	0.193000
0.330000	0.001641	0.210800
0.340000	0.001430	0.202800
0.350000	0.001796	0.221800
0.360000	0.002119	0.251000
0.370000	0.002325	0.268200
0.380000	0.002976	0.290200
0.390000	0.003746	0.348000
0.400000	0.005199	0.389800
0.410000	0.005569	0.423000
0.420000	0.007791	0.469200
0.430000	0.014497	0.729800
0.440000	0.013095	0.644800
0.450000	0.025100	0.915200
0.460000	0.040005	1.283600
0.470000	0.067020	1.661400
0.480000	0.105282	2.132200
0.490000	0.171191	2.682600
0.500000	0.286155	3.301400
0.510000	0.378530	3.874600
0.520000	0.520626	4.071600
0.530000	0.629100	4.182000
0.540000	0.702886	3.938400
0.550000	0.733516	3.581200
0.560000	0.780338	3.384600
0.570000	0.802922	3.054000
0.580000	0.848136	3.046400
0.590000	0.849159	2.921600
0.600000	0.906370	2.966600
0.610000	0.901570	2.817400
0.620000	0.922129	2.816200
0.630000	0.922274	2.730000
0.640000	0.915854	2.662600
0.650000	0.945013	2.693000
0.660000	0.962073	2.678600
0.670000	0.959204	2.641200
0.680000	0.955466	2.621200
0.690000	0.970786	2.640400
0.700000	0.979531	2.629000
0.710000	0.987717	2.641200
0.720000	0.989654	2.626600
0.730000	0.978504	2.583800
0.740000	0.985921	2.592400
0.750000	0.993906	2.601200
0.760000	0.988310	2.582600
0.770000	0.995646	2.594600
0.780000	0.996249	2.592400
0.790000	0.997139	2.592800
0.800000	0.991151	2.577000
0.810000	0.997953	2.590800
0.820000	0.998294	2.583800
0.830000	0.998716	2.587400
0.840000	0.998986	2.584400
0.850000	0.999224	2.580000
0.860000	0.999395	2.581600
0.870000	0.999516	2.580400
0.880000	0.999681	2.580600
0.890000	0.993351	2.562000
0.900000	0.999825	2.577000
0.910000	0.999868	2.578200
0.920000	0.999918	2.575600
0.930000	0.999965	2.576400
0.940000	0.999967	2.575600
0.950000	0.999990	2.575000
0.960000	0.999995	2.574800
0.970000	0.999998	2.574600
0.980000	0.999999	2.574800
0.990000	0.999999	2.574800
1.000000	1.000000	2.574800

Procs	Size	Time
32	80	59.580582
