Probability of fire spreading | Average percent burned | Number of Iterations
0.000000 	 0.000000 	2
0.010000 	 0.000000 	2
0.020000 	 0.000008 	2
0.030000 	 0.000024 	2
0.040000 	 0.000016 	2
0.050000 	 0.000028 	2
0.060000 	 0.000048 	3
0.070000 	 0.000016 	2
0.080000 	 0.000100 	2
0.090000 	 0.000064 	2
0.100000 	 0.000084 	2
0.110000 	 0.000149 	5
0.120000 	 0.000080 	3
0.130000 	 0.000148 	2
0.140000 	 0.000201 	6
0.150000 	 0.000132 	2
0.160000 	 0.000128 	2
0.170000 	 0.000216 	2
0.180000 	 0.000372 	2
0.190000 	 0.000212 	2
0.200000 	 0.000247 	7
0.210000 	 0.000372 	2
0.220000 	 0.000269 	4
0.230000 	 0.000325 	4
0.240000 	 0.000430 	7
0.250000 	 0.000436 	3
0.260000 	 0.000469 	4
0.270000 	 0.000710 	6
0.280000 	 0.000536 	2
0.290000 	 0.001098 	10
0.300000 	 0.000822 	7
0.310000 	 0.000829 	5
0.320000 	 0.000921 	4
0.330000 	 0.001293 	4
0.340000 	 0.001417 	5
0.350000 	 0.002216 	14
0.360000 	 0.002312 	20
0.370000 	 0.002505 	3
0.380000 	 0.002052 	2
0.390000 	 0.004125 	2
0.400000 	 0.004229 	11
0.410000 	 0.005273 	2
0.420000 	 0.013367 	25
0.430000 	 0.009712 	18
0.440000 	 0.019526 	19
0.450000 	 0.026582 	46
0.460000 	 0.031805 	33
0.470000 	 0.063219 	133
0.480000 	 0.072088 	116
0.490000 	 0.174629 	106
0.500000 	 0.305128 	251
0.510000 	 0.442369 	2
0.520000 	 0.449167 	141
0.530000 	 0.629399 	142
0.540000 	 0.680360 	117
0.550000 	 0.777027 	142
0.560000 	 0.807895 	112
0.570000 	 0.827968 	124
0.580000 	 0.889005 	99
0.590000 	 0.901641 	105
0.600000 	 0.817009 	88
0.610000 	 0.895519 	95
0.620000 	 0.927403 	84
0.630000 	 0.960273 	90
0.640000 	 0.941093 	87
0.650000 	 0.969486 	84
0.660000 	 0.924976 	87
0.670000 	 0.951793 	86
0.680000 	 0.981359 	82
0.690000 	 0.983715 	91
0.700000 	 0.986115 	88
0.710000 	 0.987476 	84
0.720000 	 0.989724 	84
0.730000 	 0.965755 	84
0.740000 	 0.992297 	87
0.750000 	 0.993884 	82
0.760000 	 0.994819 	84
0.770000 	 0.995729 	83
0.780000 	 0.996268 	82
0.790000 	 0.997072 	82
0.800000 	 0.997454 	82
0.810000 	 0.997860 	82
0.820000 	 0.998457 	82
0.830000 	 0.998766 	82
0.840000 	 0.999030 	82
0.850000 	 0.999229 	82
0.860000 	 0.999494 	81
0.870000 	 0.999536 	82
0.880000 	 0.999675 	82
0.890000 	 0.999780 	82
0.900000 	 0.999832 	82
0.910000 	 0.999904 	82
0.920000 	 0.999900 	82
0.930000 	 0.999932 	82
0.940000 	 0.999980 	82
0.950000 	 0.999996 	82
0.960000 	 0.999996 	82
0.970000 	 1.000000 	82
0.980000 	 1.000000 	82
0.990000 	 1.000000 	82
1.000000 	 1.000000 	82
Total Time: 11.130939
