Probability of fire spreading | Average percent burned | Number of Iterations
0.000000	0.000000	2.000000
0.010000	0.000007	2.041600
0.020000	0.000013	2.083200
0.030000	0.000021	2.129600
0.040000	0.000030	2.180800
0.050000	0.000032	2.187200
0.060000	0.000043	2.252800
0.070000	0.000050	2.283200
0.080000	0.000073	2.409600
0.090000	0.000086	2.488000
0.100000	0.000083	2.473600
0.110000	0.000103	2.528000
0.120000	0.000109	2.592000
0.130000	0.000128	2.689600
0.140000	0.000150	2.761600
0.150000	0.000164	2.830400
0.160000	0.000198	2.987200
0.170000	0.000209	3.043200
0.180000	0.000239	3.142400
0.190000	0.000281	3.292800
0.200000	0.000332	3.579200
0.210000	0.000319	3.476800
0.220000	0.000325	3.459200
0.230000	0.000382	3.657600
0.240000	0.000449	3.883200
0.250000	0.000501	4.027200
0.260000	0.000589	4.348800
0.270000	0.000648	4.547200
0.280000	0.000744	4.814400
0.290000	0.000796	4.977600
0.300000	0.000888	5.180800
0.310000	0.001040	5.579200
0.320000	0.001257	6.129600
0.330000	0.001371	6.411200
0.340000	0.001567	6.772800
0.350000	0.002010	7.812800
0.360000	0.002319	8.121600
0.370000	0.002697	8.824000
0.380000	0.003239	10.065600
0.390000	0.003546	10.080000
0.400000	0.004903	12.076800
0.410000	0.006310	13.616000
0.420000	0.008362	16.110400
0.430000	0.011568	19.368000
0.440000	0.016652	23.627200
0.450000	0.021968	27.488000
0.460000	0.041516	39.456000
0.470000	0.063025	50.651200
0.480000	0.108499	68.289600
0.490000	0.178400	87.427200
0.500000	0.273700	104.820800
0.510000	0.410277	127.164800
0.520000	0.504448	129.059200
0.530000	0.640573	132.742400
0.540000	0.714726	122.481600
0.550000	0.766987	115.947200
0.560000	0.763614	104.131200
0.570000	0.820163	101.440000
0.580000	0.840577	97.089600
0.590000	0.876255	95.670400
0.600000	0.882458	91.904000
0.610000	0.890522	89.380800
0.620000	0.916424	88.948800
0.630000	0.917878	86.971200
0.640000	0.951159	87.913600
0.650000	0.949825	85.881600
0.660000	0.950811	85.188800
0.670000	0.957304	84.278400
0.680000	0.974277	84.822400
0.690000	0.963021	82.936000
0.700000	0.976325	83.576000
0.710000	0.973726	82.774400
0.720000	0.981770	82.972800
0.730000	0.980157	82.438400
0.740000	0.989345	82.905600
0.750000	0.989075	82.689600
0.760000	0.990037	82.593600
0.770000	0.994024	82.675200
0.780000	0.993262	82.464000
0.790000	0.997021	82.705600
0.800000	0.996013	82.345600
0.810000	0.998050	82.403200
0.820000	0.998401	82.299200
0.830000	0.998749	82.249600
0.840000	0.998991	82.235200
0.850000	0.999217	82.217600
0.860000	0.999389	82.145600
0.870000	0.999548	82.094400
0.880000	0.999668	82.120000
0.890000	0.999767	82.089600
0.900000	0.999833	82.054400
0.910000	0.999887	82.041600
0.920000	0.999927	82.056000
0.930000	0.999958	82.044800
0.940000	0.999971	82.028800
0.950000	0.999986	82.009600
0.960000	0.999995	82.016000
0.970000	0.999997	82.006400
0.980000	0.999999	82.003200
0.990000	1.000000	82.003200
1.000000	1.000000	82.000000

Procs	Size	Time
8	80	123.734944
